"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.84,101.3,0.0,0.0,0.02,+-0.1,,
352.56,101.3,0.065,0.101,0.02,+-0.1,,
351.09,101.3,0.129,0.19,0.02,+-0.1,,
350.5,101.3,0.168,0.241,0.02,+-0.1,,
350.15,101.3,0.185,0.262,0.02,+-0.1,,
349.36,101.3,0.231,0.314,0.02,+-0.1,,
347.95,101.3,0.336,0.429,0.02,+-0.1,,
346.62,101.3,0.442,0.53,0.02,+-0.1,,
345.7,101.3,0.531,0.611,0.02,+-0.1,,
344.95,101.3,0.594,0.669,0.02,+-0.1,,
344.55,101.3,0.642,0.71,0.02,+-0.1,,
343.87,101.3,0.721,0.775,0.02,+-0.1,,
343.5,101.3,0.759,0.808,0.02,+-0.1,,
343.12,101.3,0.807,0.844,0.02,+-0.1,,
342.95,101.3,0.831,0.865,0.02,+-0.1,,
342.69,101.3,0.855,0.885,0.02,+-0.1,,
342.55,101.3,0.868,0.895,0.02,+-0.1,,
342.45,101.3,0.885,0.908,0.02,+-0.1,,
342.29,101.3,0.895,0.916,0.02,+-0.1,,
342.09,101.3,0.91,0.928,0.02,+-0.1,,
342.05,101.3,0.932,0.946,0.02,+-0.1,,
341.55,101.3,1.0,1.0,0.02,+-0.1,,
