"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
150.0,1.336,0.0,0.0,+-0.1,+-0.15%,,
150.0,1.52,0.0092,0.1209,+-0.1,+-0.15%,,
150.0,1.982,0.0285,0.2819,+-0.1,+-0.15%,,
150.0,2.448,0.0566,0.4169,+-0.1,+-0.15%,,
150.0,3.555,0.155,0.6196,+-0.1,+-0.15%,,
150.0,4.424,0.3279,0.6601,+-0.1,+-0.15%,,
150.0,4.542,0.4876,0.6489,+-0.1,+-0.15%,,
150.0,4.623,0.5724,0.64,+-0.1,+-0.15%,,
150.0,4.679,0.6254,0.6254,+-0.1,+-0.15%,,
