"T, K","P, psi",X,Y,T Err,P Err,X Err,Y Err
290,200,0.0117,0.995102,,,,
290,400,0.0234,0.995403,,,,
290,600,0.03464,0.996865,,,,
290,1000,0.05662,0.997445,,,,
290,1250,0.07052,0.997536,,,,
290,1500,0.08352,0.997539,,,,
290,2000,0.1062,0.99711,,,,
290,2500,0.1264,0.996209,,,,
290,3000,0.1462,0.994877,,,,
290,4000,0.1808,0.991673,,,,
290,5000,0.2102,0.98787,,,,
290,6000,0.2388,0.98402,,,,
