"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,10.952,0.0346,,,,,
328.15,12.504,0.0566,,,,,
328.15,17.135,0.1171,,,,,
328.15,20.278,0.1599,,,,,
328.15,23.75,0.2051,,,,,
328.15,26.806,0.2468,,,,,
328.15,29.554,0.2835,,,,,
328.15,33.555,0.3368,0.8303,,,,
328.15,36.553,0.3754,0.8524,,,,
328.15,38.981,0.4084,0.8686,,,,
328.15,40.253,0.4245,0.8764,,,,
328.15,42.058,0.4486,0.8862,,,,
328.15,45.648,0.4958,0.9034,,,,
328.15,46.599,0.508,0.9079,,,,
328.15,50.386,0.5577,0.9232,,,,
328.15,50.421,0.5575,0.9228,,,,
328.15,58.287,0.6592,0.9481,,,,
328.15,61.488,0.7005,0.9563,,,,
328.15,64.877,0.7439,0.9646,,,,
328.15,68.973,0.7965,0.9733,,,,
328.15,72.573,0.843,0.9803,,,,
328.15,78.12,0.9131,0.9897,,,,
328.15,82.103,0.9633,0.9957,,,,
