"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
70.1,3.73,0.2959,0.996,+-0.3,+-0.007,+-0.002,+-0.00015
70.1,5.454,0.4161,0.9957,+-0.3,+-0.007,+-0.002,+-0.00015
70.1,6.957,0.5173,0.9948,+-0.3,+-0.007,+-0.002,+-0.00015
70.1,8.556,0.6271,0.9928,+-0.3,+-0.007,+-0.002,+-0.00015
70.1,10.625,0.7779,0.9859,+-0.3,+-0.007,+-0.002,+-0.00015
70.1,11.804,0.8829,0.9674,+-0.3,+-0.007,+-0.002,+-0.00015
