"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
45,116.36,0.0007,0.0052,,,,
45,116.9,0.0019,0.0106,,,,
45,119.82,0.007,0.0405,,,,
45,139.4,0.0416,0.1899,,,,
45,159.28,0.0868,0.328,,,,
45,202.35,0.1768,0.5161,,,,
45,235.14,0.2527,0.6206,,,,
45,269.3,0.3316,0.702,,,,
45,296.21,0.3954,0.7536,,,,
45,329.31,0.4768,0.8063,,,,
45,367.62,0.57,0.8559,,,,
45,396.75,0.6567,0.8888,,,,
45,424.64,0.7176,0.9165,,,,
45,454.31,0.7895,0.9417,,,,
45,481.69,0.8592,0.9625,,,,
45,507.5,0.9252,0.9807,,,,
45,523.71,0.9643,0.9912,,,,
45,534.2,0.9906,0.9977,,,,
45,536.88,0.9972,0.9993,,,,
