"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-20.0,100.0,0.9791,0.0012,,,,
-20.0,200.0,0.959,0.0007,,,,
-20.0,400.0,0.9185,0.0005,,,,
-20.0,600.0,0.8789,0.0004,,,,
-20.0,800.0,0.8391,0.0004,,,,
-20.0,1000.0,0.8011,0.0005,,,,
-20.0,1250.0,0.7535,0.0006,,,,
-20.0,1500.0,0.71,0.0007,,,,
-20.0,1750.0,0.67,0.0009,,,,
-20.0,2000.0,0.635,0.0011,,,,
-20.0,2500.0,0.555,0.0017,,,,
-20.0,3000.0,0.49,0.0026,,,,
-20.0,3500.0,0.435,0.0041,,,,
