"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
160.0,170,0.0,0.0,+-0.1,+-3,,
160.0,314,0.0946,0.4154,+-0.1,+-3,,
160.0,414,0.1573,0.5481,+-0.1,+-3,,
160.0,530,0.232,0.6166,+-0.1,+-3,,
160.0,673,0.3227,0.6706,+-0.1,+-3,,
160.0,787,0.393,0.7006,+-0.1,+-3,,
160.0,908,0.4814,0.7177,+-0.1,+-3,,
160.0,956,0.5191,0.7209,+-0.1,+-3,,
