"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,48.42,0.0,0.0,,,0.002,0.002
348.15,74.05,0.0584,0.377,,,0.002,0.002
348.15,79.87,0.0869,0.4256,,,0.002,0.002
348.15,85.73,0.1579,0.4868,,,0.002,0.002
348.15,91.95,0.2877,0.5424,,,0.002,0.002
348.15,93.81,0.3611,0.5611,,,0.002,0.002
348.15,95.18,0.4457,0.5798,,,0.002,0.002
348.15,95.78,0.512,0.599,,,0.002,0.002
348.15,96.16,0.6012,0.6278,,,0.002,0.002
348.15,96.23,0.627,0.6334,,,0.002,0.002
348.15,96.25,0.6489,0.6388,,,0.002,0.002
348.15,96.14,0.6868,0.6466,,,0.002,0.002
348.15,95.62,0.7271,0.6681,,,0.002,0.002
348.15,95.23,0.7564,0.6768,,,0.002,0.002
348.15,94.6,0.7828,0.692,,,0.002,0.002
348.15,92.74,0.8434,0.7274,,,0.002,0.002
348.15,92.17,0.8567,0.7371,,,0.002,0.002
348.15,91.49,0.8671,0.7482,,,0.002,0.002
348.15,88.6,0.909,0.7917,,,0.002,0.002
348.15,82.21,0.9677,0.8942,,,0.002,0.002
348.15,75.38,1.0,1.0,,,0.002,0.002
