"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
288.15,6.09,0.0,,+-0.002,0.01,0.0003,
288.15,7.72,0.0488,,+-0.002,0.01,0.0003,
288.15,8.24,0.0741,,+-0.002,0.01,0.0003,
288.15,9.38,0.141,,+-0.002,0.01,0.0003,
288.15,10.0,0.1986,,+-0.002,0.01,0.0003,
288.15,10.51,0.2678,,+-0.002,0.01,0.0003,
288.15,10.8,0.3207,,+-0.002,0.01,0.0003,
288.15,10.94,0.3547,,+-0.002,0.01,0.0003,
288.15,11.11,0.403,,+-0.002,0.01,0.0003,
288.15,11.27,0.4596,,+-0.002,0.01,0.0003,
288.15,11.36,0.5002,,+-0.002,0.01,0.0003,
288.15,11.46,0.549,,+-0.002,0.01,0.0003,
288.15,11.58,0.5816,,+-0.002,0.01,0.0003,
288.15,11.56,0.6043,,+-0.002,0.01,0.0003,
288.15,11.6,0.6208,,+-0.002,0.01,0.0003,
288.15,11.61,0.6545,,+-0.002,0.01,0.0003,
288.15,11.6,0.696,,+-0.002,0.01,0.0003,
288.15,11.58,0.7397,,+-0.002,0.01,0.0003,
288.15,11.51,0.7856,,+-0.002,0.01,0.0003,
288.15,11.4,0.8245,,+-0.002,0.01,0.0003,
288.15,11.24,0.8624,,+-0.002,0.01,0.0003,
288.15,10.96,0.9046,,+-0.002,0.01,0.0003,
288.15,10.71,0.9336,,+-0.002,0.01,0.0003,
288.15,10.35,0.9682,,+-0.002,0.01,0.0003,
288.15,9.86,1.0,,+-0.002,0.01,0.0003,
