"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
329.15,13.95,0.0,0.0,+-0.005,,,
322.76,13.95,0.059,0.212,+-0.005,,,
317.27,13.95,0.345,0.472,+-0.005,,,
312.16,13.95,0.526,0.673,+-0.005,,,
310.15,13.95,0.669,0.799,+-0.005,,,
309.43,13.95,0.74,0.847,+-0.005,,,
308.71,13.95,0.985,0.987,+-0.005,,,
308.61,13.95,0.993,0.994,+-0.005,,,
308.69,13.95,1.0,1.0,+-0.005,,,
