"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
323.2,11.86,1.0,1.0,+-0.1,+-0.01,+-0.002,+-0.001
323.2,12.29,0.9688,0.8984,+-0.1,+-0.01,+-0.002,+-0.001
323.2,14.25,0.8892,0.6918,+-0.1,+-0.01,+-0.002,+-0.001
323.2,19.0,0.7433,0.4619,+-0.1,+-0.01,+-0.002,+-0.001
323.2,25.5,0.5951,0.316,+-0.1,+-0.01,+-0.002,+-0.001
323.2,35.57,0.4391,0.2134,+-0.1,+-0.01,+-0.002,+-0.001
323.2,46.06,0.2992,0.1476,+-0.1,+-0.01,+-0.002,+-0.001
323.2,52.3,0.2228,0.1105,+-0.1,+-0.01,+-0.002,+-0.001
323.2,65.75,0.0968,0.0793,+-0.1,+-0.01,+-0.002,+-0.001
