"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
93,4.151,0.223,0.9835,+-0.1,+-0.25%,,
93,6.236,0.3418,0.9895,+-0.1,+-0.25%,,
93,8.08,0.4268,0.9882,+-0.1,+-0.25%,,
93,9.413,0.5053,0.9851,+-0.1,+-0.25%,,
93,11.45,0.6185,0.9802,+-0.1,+-0.25%,,
93,12.857,0.6975,0.9689,+-0.1,+-0.25%,,
93,14.216,0.8051,0.9557,+-0.1,+-0.25%,,
93,14.246,0.8041,0.9537,+-0.1,+-0.25%,,
