"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
40.1,26.4,0.0,0.0,,,,
40.1,30.0,0.0175,0.127,,,,
40.1,56.9,0.1231,0.6025,,,,
40.1,67.0,0.1792,0.67,,,,
40.1,92.1,0.309,0.7831,,,,
40.1,112.8,0.446,0.846,,,,
40.1,131.0,0.6011,0.8819,,,,
40.1,147.9,,0.9239,,,,
40.1,152.7,0.8287,,,,,
40.1,165.0,0.9882,0.9846,,,,
40.1,168.0,1.0,1.0,,,,
