"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,30.2,0.0,,,,,
313.15,27.7,0.1131,,,,,
313.15,26.55,0.16,,,,,
313.15,25.09,0.2217,,,,,
313.15,23.65,0.2891,,,,,
313.15,22.46,0.3459,,,,,
313.15,20.94,0.4281,,,,,
313.15,19.62,0.5141,,,,,
313.15,19.09,0.5532,,,,,
313.15,17.48,0.6987,,,,,
313.15,16.94,0.7523,,,,,
313.15,16.01,0.8502,,,,,
313.15,14.83,0.974,,,,,
313.15,14.5,1.0,,,,,
