"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.91,101.32,0.0,0.9717,+-0.01,+-0.02,+-0.01,+-0.01
393.45,101.32,0.0241,0.1421,+-0.01,+-0.02,+-0.01,+-0.01
388.5,101.32,0.0552,0.2735,+-0.01,+-0.02,+-0.01,+-0.01
384.4,101.32,0.0885,0.3827,+-0.01,+-0.02,+-0.01,+-0.01
378.55,101.32,0.144,0.5075,+-0.01,+-0.02,+-0.01,+-0.01
374.15,101.32,0.1987,0.5941,+-0.01,+-0.02,+-0.01,+-0.01
371.09,101.32,0.2429,0.6432,+-0.01,+-0.02,+-0.01,+-0.01
368.99,101.32,0.2829,0.6807,+-0.01,+-0.02,+-0.01,+-0.01
366.53,101.32,0.3391,0.7205,+-0.01,+-0.02,+-0.01,+-0.01
365.2,101.32,0.3694,0.7396,+-0.01,+-0.02,+-0.01,+-0.01
364.4,101.32,0.3881,0.7506,+-0.01,+-0.02,+-0.01,+-0.01
363.26,101.32,0.4277,0.7702,+-0.01,+-0.02,+-0.01,+-0.01
362.28,101.32,0.4592,0.7842,+-0.01,+-0.02,+-0.01,+-0.01
361.39,101.32,0.4951,0.7981,+-0.01,+-0.02,+-0.01,+-0.01
360.77,101.32,0.5198,0.8088,+-0.01,+-0.02,+-0.01,+-0.01
360.29,101.32,0.5544,0.8191,+-0.01,+-0.02,+-0.01,+-0.01
359.48,101.32,0.5954,0.8331,+-0.01,+-0.02,+-0.01,+-0.01
358.6,101.32,0.6403,0.8487,+-0.01,+-0.02,+-0.01,+-0.01
357.89,101.32,0.6784,0.8605,+-0.01,+-0.02,+-0.01,+-0.01
356.9,101.32,0.7375,0.8793,+-0.01,+-0.02,+-0.01,+-0.01
356.23,101.32,0.7837,0.8961,+-0.01,+-0.02,+-0.01,+-0.01
355.7,101.32,0.8222,0.9097,+-0.01,+-0.02,+-0.01,+-0.01
354.86,101.32,0.8905,0.9374,+-0.01,+-0.02,+-0.01,+-0.01
354.44,101.32,0.9235,0.9533,+-0.01,+-0.02,+-0.01,+-0.01
354.04,101.32,0.958,0.9722,+-0.01,+-0.02,+-0.01,+-0.01
353.61,101.32,0.9793,0.9863,+-0.01,+-0.02,+-0.01,+-0.01
353.79,101.32,1.0,1.0,+-0.01,+-0.02,+-0.01,+-0.01
