"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,1.801,0.8859,,+-0.02,,+-0.0005,
313.15,2.201,0.8147,,+-0.02,,+-0.0005,
313.15,2.29,0.7987,,+-0.02,,+-0.0005,
313.15,2.607,0.7348,,+-0.02,,+-0.0005,
313.15,2.864,0.6834,,+-0.02,,+-0.0005,
313.15,3.194,0.6179,,+-0.02,,+-0.0005,
313.15,3.563,0.553,,+-0.02,,+-0.0005,
313.15,3.575,0.5508,,+-0.02,,+-0.0005,
313.15,3.632,0.5404,,+-0.02,,+-0.0005,
313.15,3.853,0.5023,,+-0.02,,+-0.0005,
313.15,4.13,0.4594,,+-0.02,,+-0.0005,
313.15,4.514,0.3989,,+-0.02,,+-0.0005,
313.15,4.707,0.3717,,+-0.02,,+-0.0005,
313.15,4.753,0.3651,,+-0.02,,+-0.0005,
313.15,5.543,0.2606,,+-0.02,,+-0.0005,
313.15,5.736,0.236,,+-0.02,,+-0.0005,
313.15,5.922,0.2107,,+-0.02,,+-0.0005,
313.15,6.239,0.1714,,+-0.02,,+-0.0005,
313.15,6.713,0.1048,,+-0.02,,+-0.0005,
313.15,7.125,0.0417,,+-0.02,,+-0.0005,
