"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,89.713,0.0,0.0,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,83.118,0.028,0.4752,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,80.852,0.0912,0.7563,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,74.252,0.1383,0.8281,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,71.74,0.2361,0.8902,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,68.499,0.3101,0.9102,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,57.639,0.5364,0.9347,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,49.937,0.6482,0.9435,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,35.199,0.7214,0.9493,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,26.215,0.8628,0.9695,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,13.025,0.9011,0.9771,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,7.024,1.0,1.0,+-0.02,+-0.0007,+-0.002,+-0.002
