"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
361.1,127.99,0.0,0.0,,+-0.02,,
358.15,127.99,0.0515,0.1596,,+-0.02,,
357.18,127.99,0.0647,0.1937,,+-0.02,,
355.83,127.99,0.0856,0.2455,,+-0.02,,
355.09,127.99,0.0999,0.2779,,+-0.02,,
354.31,127.99,0.1138,0.3071,,+-0.02,,
353.38,127.99,0.134,0.3446,,+-0.02,,
352.89,127.99,0.1457,0.3642,,+-0.02,,
351.85,127.99,0.1695,0.4029,,+-0.02,,
351.0,127.99,0.1886,0.4337,,+-0.02,,
350.25,127.99,0.2082,0.4604,,+-0.02,,
349.66,127.99,0.2251,0.4837,,+-0.02,,
348.96,127.99,0.2467,0.5083,,+-0.02,,
348.11,127.99,0.2686,0.5317,,+-0.02,,
347.67,127.99,0.2823,0.5454,,+-0.02,,
346.63,127.99,0.3207,0.5833,,+-0.02,,
346.36,127.99,0.331,0.5933,,+-0.02,,
345.72,127.99,0.3531,0.6113,,+-0.02,,
345.13,127.99,0.3795,0.6322,,+-0.02,,
344.46,127.99,0.4092,0.6531,,+-0.02,,
343.98,127.99,0.4378,0.6732,,+-0.02,,
343.19,127.99,0.4664,0.6906,,+-0.02,,
342.61,127.99,0.5005,0.7104,,+-0.02,,
342.07,127.99,0.5304,0.728,,+-0.02,,
341.73,127.99,0.5532,0.7397,,+-0.02,,
341.23,127.99,0.5862,0.7572,,+-0.02,,
340.8,127.99,0.6149,0.7735,,+-0.02,,
340.42,127.99,0.6397,0.786,,+-0.02,,
339.97,127.99,0.6729,0.803,,+-0.02,,
339.54,127.99,0.7067,0.8201,,+-0.02,,
339.16,127.99,0.7388,0.8365,,+-0.02,,
338.78,127.99,0.7687,0.8528,,+-0.02,,
338.46,127.99,0.8017,0.87,,+-0.02,,
338.05,127.99,0.8337,0.8889,,+-0.02,,
337.76,127.99,0.865,0.9063,,+-0.02,,
337.48,127.99,0.894,0.9251,,+-0.02,,
337.25,127.99,0.9214,0.9426,,+-0.02,,
337.02,127.99,0.9466,0.9592,,+-0.02,,
336.82,127.99,0.9714,0.9774,,+-0.02,,
336.67,127.99,0.9915,0.9926,,+-0.02,,
336.6,127.99,1.0,1.0,,+-0.02,,
