"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,23.77,0.0,0.0,+-0.01,+-0.007,+-0.001,+-0.001
338.15,34.76,0.093,0.244,+-0.01,+-0.007,+-0.001,+-0.001
338.15,41.9,0.149,0.405,+-0.01,+-0.007,+-0.001,+-0.001
338.15,48.6,0.198,0.51,+-0.01,+-0.007,+-0.001,+-0.001
338.15,60.32,0.328,0.678,+-0.01,+-0.007,+-0.001,+-0.001
338.15,63.81,0.367,0.712,+-0.01,+-0.007,+-0.001,+-0.001
338.15,68.66,0.744,0.835,+-0.01,+-0.007,+-0.001,+-0.001
338.15,69.07,0.806,0.862,+-0.01,+-0.007,+-0.001,+-0.001
338.15,69.08,0.889,0.889,+-0.01,+-0.007,+-0.001,+-0.001
338.15,68.65,0.914,0.905,+-0.01,+-0.007,+-0.001,+-0.001
338.15,68.57,0.939,0.914,+-0.01,+-0.007,+-0.001,+-0.001
338.15,67.72,0.964,0.939,+-0.01,+-0.007,+-0.001,+-0.001
338.15,61.75,1.0,1.0,+-0.01,+-0.007,+-0.001,+-0.001
