"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-99.5,35.2,0.0168,0.148,+-0.1,+-0.1,1%,1%
-99.5,40.1,0.0257,0.206,+-0.1,+-0.1,1%,1%
-99.5,59.9,0.0709,0.362,+-0.1,+-0.1,1%,1%
-99.5,70.1,0.0938,0.406,+-0.1,+-0.1,1%,1%
-99.5,80.6,0.124,0.424,+-0.1,+-0.1,1%,1%
-99.5,82.7,0.131,0.424,+-0.1,+-0.1,1%,1%
-99.5,99.2,0.19,0.42,+-0.1,+-0.1,1%,1%
-99.5,102.0,0.205,0.411,+-0.1,+-0.1,1%,1%
-99.5,106.9,0.225,0.401,+-0.1,+-0.1,1%,1%
