"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
152.5,760,0.01,0.02,0.1,2.0,0.004,0.004
148.65,760,0.05,0.098,0.1,2.0,0.004,0.004
147.85,760,0.06,0.117,0.1,2.0,0.004,0.004
147.03,760,0.075,0.15,0.1,2.0,0.004,0.004
146.0,760,0.09,0.178,0.1,2.0,0.004,0.004
145.1,760,0.105,0.205,0.1,2.0,0.004,0.004
143.55,760,0.14,0.265,0.1,2.0,0.004,0.004
139.5,760,0.275,0.421,0.1,2.0,0.004,0.004
138.15,760,0.334,0.47,0.1,2.0,0.004,0.004
137.0,760,0.413,0.53,0.1,2.0,0.004,0.004
136.55,760,0.445,0.56,0.1,2.0,0.004,0.004
135.7,760,0.52,0.612,0.1,2.0,0.004,0.004
134.7,760,0.643,0.7,0.1,2.0,0.004,0.004
134.5,760,0.835,0.837,0.1,2.0,0.004,0.004
134.9,760,0.893,0.886,0.1,2.0,0.004,0.004
135.1,760,0.91,0.9016,0.1,2.0,0.004,0.004
135.6,760,0.95,0.9418,0.1,2.0,0.004,0.004
