"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-75.0,20.0,0.0108,0.881,+-0.1,+-0.1,1%,1%
-75.0,40.0,0.021,0.93,+-0.1,+-0.1,1%,1%
-75.0,60.0,0.0319,0.947,+-0.1,+-0.1,1%,1%
-75.0,80.0,0.0448,0.951,+-0.1,+-0.1,1%,1%
