"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
425.26,303.0,0.0,0.0,+-0.01,+-0.1,,
424.78,303.0,0.0042,0.0175,+-0.01,+-0.1,,
424.09,303.0,0.0098,0.0384,+-0.01,+-0.1,,
422.49,303.0,0.0285,0.0967,+-0.01,+-0.1,,
420.35,303.0,0.0593,0.1841,+-0.01,+-0.1,,
417.36,303.0,0.0955,0.2687,+-0.01,+-0.1,,
414.25,303.0,0.1424,0.3644,+-0.01,+-0.1,,
411.12,303.0,0.1837,0.4352,+-0.01,+-0.1,,
408.47,303.0,0.2434,0.5157,+-0.01,+-0.1,,
405.35,303.0,0.3259,0.5983,+-0.01,+-0.1,,
403.47,303.0,0.3785,0.6362,+-0.01,+-0.1,,
401.96,303.0,0.4273,0.6737,+-0.01,+-0.1,,
400.43,303.0,0.4837,0.7151,+-0.01,+-0.1,,
398.93,303.0,0.5252,0.7236,+-0.01,+-0.1,,
397.38,303.0,0.6284,0.7788,+-0.01,+-0.1,,
396.25,303.0,0.6942,0.8094,+-0.01,+-0.1,,
395.48,303.0,0.7407,0.8387,+-0.01,+-0.1,,
394.85,303.0,0.8003,0.8633,+-0.01,+-0.1,,
394.32,303.0,0.8515,0.8857,+-0.01,+-0.1,,
394.03,303.0,0.8884,0.907,+-0.01,+-0.1,,
393.81,303.0,0.9221,0.9299,+-0.01,+-0.1,,
393.66,303.0,0.9492,0.9518,+-0.01,+-0.1,,
393.49,303.0,0.9683,0.9675,+-0.01,+-0.1,,
393.47,303.0,0.9839,0.9821,+-0.01,+-0.1,,
393.58,303.0,1.0,1.0,+-0.01,+-0.1,,
