"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189,20,0.0181,0.9842,,,,
189,30,0.0262,0.9889,,,,
189,50,0.0443,0.9929,,,,
189,100,0.081,0.9958,,,,
189,150,0.1158,0.9969,,,,
189,200,0.1418,0.9974,,,,
189,250,0.1718,0.9977,,,,
