"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.15,100.0,0.0,0.0,0.1,0.01,0.001,0.001
389.95,100.0,0.026,0.031,0.1,0.01,0.001,0.001
389.75,100.0,0.061,0.074,0.1,0.01,0.001,0.001
389.35,100.0,0.107,0.128,0.1,0.01,0.001,0.001
389.05,100.0,0.139,0.166,0.1,0.01,0.001,0.001
388.75,100.0,0.185,0.219,0.1,0.01,0.001,0.001
388.45,100.0,0.237,0.277,0.1,0.01,0.001,0.001
387.95,100.0,0.298,0.343,0.1,0.01,0.001,0.001
387.55,100.0,0.355,0.402,0.1,0.01,0.001,0.001
386.95,100.0,0.43,0.485,0.1,0.01,0.001,0.001
386.55,100.0,0.501,0.552,0.1,0.01,0.001,0.001
386.05,100.0,0.575,0.625,0.1,0.01,0.001,0.001
385.65,100.0,0.642,0.689,0.1,0.01,0.001,0.001
385.15,100.0,0.714,0.757,0.1,0.01,0.001,0.001
384.8,100.0,0.772,0.808,0.1,0.01,0.001,0.001
384.45,100.0,0.835,0.862,0.1,0.01,0.001,0.001
384.15,100.0,0.892,0.911,0.1,0.01,0.001,0.001
383.85,100.0,0.944,0.954,0.1,0.01,0.001,0.001
383.55,100.0,1.0,1.0,0.1,0.01,0.001,0.001
