"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
75,10.0,0.078,0.828,,,,
75,20.0,0.164,0.905,,,,
75,30.0,0.247,0.936,,,,
75,40.0,0.328,0.947,,,,
75,50.0,0.412,0.95,,,,
75,60.0,0.5,0.95,,,,
75,70.0,0.594,,,,,
75,80.0,0.694,,,,,
75,90.0,0.816,,,,,
75,90.9,0.83,0.83,,,,
