"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
410.9,30.14,0.0,0.0,+-0.05,,,
410.9,34.93,0.0135,0.0638,+-0.05,,,
411.0,41.9,0.0357,0.1405,+-0.05,,,
410.8,49.01,0.0586,0.1884,+-0.05,,,
411.0,51.83,0.0692,0.2059,+-0.05,,,
411.1,55.78,0.0836,0.2179,+-0.05,,,
410.9,59.14,0.0968,0.2305,+-0.05,,,
410.9,62.66,0.1142,0.2359,+-0.05,,,
410.9,65.55,0.1309,0.2332,+-0.05,,,
410.9,68.17,0.1466,0.2259,+-0.05,,,
410.7,69.41,0.1707,0.2187,+-0.05,,,
