"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,15.4785,0.0611,0.0431,0.01,,+-0.0003,
323.15,15.3358,0.1289,0.0914,0.01,,+-0.0003,
323.15,14.9812,0.1525,0.1083,0.01,,+-0.0003,
323.15,14.7652,0.2166,0.1547,0.01,,+-0.0003,
323.15,14.4652,0.2656,0.1908,0.01,,+-0.0003,
323.15,14.3652,0.3025,0.2183,0.01,,+-0.0003,
323.15,13.9053,0.3097,0.2238,0.01,,+-0.0003,
323.15,13.8399,0.3461,0.2516,0.01,,+-0.0003,
323.15,13.728,0.3724,0.272,0.01,,+-0.0003,
323.15,13.5826,0.418,0.3081,0.01,,+-0.0003,
323.15,13.352,0.455,0.3382,0.01,,+-0.0003,
323.15,13.1653,0.4809,0.3599,0.01,,+-0.0003,
323.15,12.5854,0.5404,0.4113,0.01,,+-0.0003,
323.15,12.5614,0.595,0.4611,0.01,,+-0.0003,
323.15,12.2134,0.6141,0.4793,0.01,,+-0.0003,
323.15,11.9121,0.6724,0.5372,0.01,,+-0.0003,
323.15,11.3895,0.7528,0.6253,0.01,,+-0.0003,
323.15,10.7723,0.8344,0.7275,0.01,,+-0.0003,
323.15,10.1177,0.9185,0.8521,0.01,,+-0.0003,
323.15,9.8683,0.949,0.9037,0.01,,+-0.0003,
323.15,9.7804,0.9737,0.9487,0.01,,+-0.0003,
