"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
55,132.8,0.0767,0.2173,+-0.03,+-0.05,,
55,142.4,0.1117,0.2949,+-0.03,+-0.05,,
55,153.2,0.1518,0.3716,+-0.03,+-0.05,,
55,168.6,0.2122,0.4696,+-0.03,+-0.05,,
55,183.7,0.2719,0.5499,+-0.03,+-0.05,,
55,195.6,0.3175,0.6037,+-0.03,+-0.05,,
55,215.9,0.3967,0.6818,+-0.03,+-0.05,,
55,234.1,0.4672,0.7399,+-0.03,+-0.05,,
55,252.8,0.5423,0.7924,+-0.03,+-0.05,,
55,270.5,0.6111,0.8341,+-0.03,+-0.05,,
55,285.9,0.6721,0.8676,+-0.03,+-0.05,,
55,302.5,0.7371,0.8991,+-0.03,+-0.05,,
55,318.9,0.7978,0.9259,+-0.03,+-0.05,,
55,330.7,0.8422,0.9439,+-0.03,+-0.05,,
55,348.3,0.9099,0.9692,+-0.03,+-0.05,,
