"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,5.8501,0.97,0.9687,0.01,,+-0.0003,
313.15,5.8567,0.95,0.948,0.01,,+-0.0003,
313.15,5.8607,0.9015,0.8979,0.01,,+-0.0003,
313.15,5.8727,0.8596,0.8549,0.01,,+-0.0003,
313.15,5.8927,0.7933,0.7871,0.01,,+-0.0003,
313.15,5.8967,0.775,0.7685,0.01,,+-0.0003,
313.15,5.8994,0.725,0.718,0.01,,+-0.0003,
313.15,5.9074,0.7,0.6928,0.01,,+-0.0003,
313.15,5.9194,0.675,0.6677,0.01,,+-0.0003,
313.15,5.9221,0.6167,0.6092,0.01,,+-0.0003,
313.15,5.9301,0.5833,0.576,0.01,,+-0.0003,
313.15,5.9394,0.5697,0.5624,0.01,,+-0.0003,
313.15,5.9421,0.5334,0.5263,0.01,,+-0.0003,
313.15,5.9487,0.4683,0.4618,0.01,,+-0.0003,
313.15,5.9647,0.3667,0.3615,0.01,,+-0.0003,
313.15,5.9687,0.3333,0.3286,0.01,,+-0.0003,
313.15,5.9741,0.2717,0.2679,0.01,,+-0.0003,
313.15,5.9847,0.1998,0.1972,0.01,,+-0.0003,
313.15,5.9914,0.1333,0.1317,0.01,,+-0.0003,
313.15,5.9941,0.0767,0.0759,0.01,,+-0.0003,
313.15,5.9967,0.0567,0.0561,0.01,,+-0.0003,
