"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
293.1,0.6,0.085,0.575,0.1,0.01,0.003,0.006
293.1,1.54,0.293,0.833,0.1,0.01,0.007,0.004
293.1,1.9,0.3638,,0.1,0.01,0.0002,
293.1,2.92,0.567,0.915,0.1,0.01,0.01,0.002
293.1,3.7,0.71,0.935,0.1,0.01,0.009,0.002
293.1,1.51,0.824,0.952,0.1,0.01,0.007,0.001
293.1,1.81,0.865,0.955,0.1,0.01,0.004,0.001
293.1,1.95,0.883,0.957,0.1,0.01,0.004,0.001
293.1,5.21,0.913,0.961,0.1,0.01,0.003,0.0008
293.1,5.38,0.933,0.963,0.1,0.01,0.003,0.0007
293.1,1.37,0.095,0.424,0.1,0.01,0.002,0.006
293.1,2.6,0.269,0.676,0.1,0.01,0.005,0.006
293.1,3.35,0.3638,,0.1,0.01,0.0002,
293.1,3.8,0.412,0.764,0.1,0.01,0.005,0.006
293.1,5.01,0.542,0.802,0.1,0.01,0.006,0.005
293.1,6.01,0.652,0.814,0.1,0.01,0.006,0.003
293.1,6.46,0.725,0.807,0.1,0.01,0.007,0.004
293.1,6.59,0.74,0.8,0.1,0.01,0.006,0.004
293.1,6.64,0.747,0.795,0.1,0.01,0.005,0.005
293.1,2.57,0.078,0.252,0.1,0.02,0.002,0.004
293.1,3.57,0.173,0.413,0.1,0.02,0.003,0.005
293.1,4.54,0.271,0.493,0.1,0.02,0.005,0.005
293.1,5.56,0.369,0.531,0.1,0.02,0.005,0.005
293.1,6.06,0.425,0.518,0.1,0.02,0.005,0.006
