"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-7.65,0.02394,0.0184,,,,,
1.25,0.0426,0.0184,,,,,
23.32,0.14388,0.0184,,,,,
23.36,0.14409,0.0184,,,,,
30.86,0.2237,0.0184,,,,,
44.92,0.43968,0.0184,,,,,
