"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
397.7,669.5,0.0,0.0,0.1,,0.005,0.005
397.7,760.1,0.044,0.135,0.1,,0.005,0.005
397.7,820.8,0.087,0.208,0.1,,0.005,0.005
397.7,886.0,0.133,0.294,0.1,,0.005,0.005
397.7,968.0,0.21,0.392,0.1,,0.005,0.005
397.7,1047.0,0.331,0.478,0.1,,0.005,0.005
397.7,1083.9,0.412,0.533,0.1,,0.005,0.005
397.7,1109.7,0.495,0.569,0.1,,0.005,0.005
397.7,1128.0,0.576,0.621,0.1,,0.005,0.005
397.7,1134.9,0.702,0.701,0.1,,0.005,0.005
397.7,1114.5,0.824,0.79,0.1,,0.005,0.005
397.7,1067.6,0.919,0.882,0.1,,0.005,0.005
397.7,991.8,1.0,1.0,0.1,,0.005,0.005
