"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
598.15,842.8,0.0,0.0,+-0.1,+-3.5,+-0.001,+-0.001
598.15,855.0,0.021,0.043,+-0.1,+-3.5,+-0.001,+-0.001
598.15,877.2,0.048,0.075,+-0.1,+-3.5,+-0.001,+-0.001
598.15,888.2,0.068,0.103,+-0.1,+-3.5,+-0.001,+-0.001
598.15,939.0,0.153,0.214,+-0.1,+-3.5,+-0.001,+-0.001
598.15,986.0,0.253,0.327,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1017.0,0.331,0.4,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1061.7,0.432,0.5,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1079.9,0.509,0.566,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1102.6,0.597,0.641,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1119.0,0.683,0.712,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1130.6,0.74,0.758,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1130.4,0.811,0.819,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1133.9,0.839,0.846,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1134.2,0.884,0.884,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1140.0,0.933,0.932,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1139.3,0.954,0.954,+-0.1,+-3.5,+-0.001,+-0.001
598.15,1141.1,1.0,1.0,+-0.1,+-3.5,+-0.001,+-0.001
