"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,0.00906,0.0,0.0,,,,
303.15,0.9,0.049,0.992,,,,
303.15,1.576,0.094,0.996,,,,
303.15,1.66,0.104,0.996,,,,
303.15,1.91,0.125,0.997,,,,
303.15,2.733,0.213,0.998,,,,
303.15,3.154,0.292,0.998,,,,
303.15,3.62,0.387,0.99,,,,
303.15,3.889,0.493,0.99,,,,
303.15,4.094,0.568,0.999,,,,
303.15,4.186,0.675,0.999,,,,
303.15,4.273,0.736,0.999,,,,
303.15,4.485,0.846,0.999,,,,
303.15,4.649,0.913,0.999,,,,
303.15,4.78,0.956,1.0,,,,
303.15,4.726,0.974,1.0,,,,
303.15,4.937,1.0,1.0,,,,
