"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
335.0,36.61,0.0,0.0,0.01,0.01,,
335.0,47.3,0.0335,0.2455,0.01,0.01,,
335.0,57.16,0.0761,0.401,0.01,0.01,,
335.0,62.0,0.0942,0.4556,0.01,0.01,,
335.0,68.12,0.1239,0.514,0.01,0.01,,
335.0,78.15,0.2049,0.5966,0.01,0.01,,
335.0,89.73,0.3766,0.6781,0.01,0.01,,
335.0,94.71,0.5227,0.7198,0.01,0.01,,
335.0,97.69,0.6672,0.7592,0.01,0.01,,
335.0,98.75,0.7809,0.7956,0.01,0.01,,
335.0,98.78,0.8255,0.8143,0.01,0.01,,
335.0,97.66,0.9063,0.8658,0.01,0.01,,
335.0,94.27,0.9711,0.9415,0.01,0.01,,
335.0,91.11,1.0,1.0,0.01,0.01,,
