"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
397.52,101.3,0.0522,0.2298,0.01,0.1,0.0001,0.0001
390.59,101.3,0.142,0.4122,0.01,0.1,0.0001,0.0001
386.93,101.3,0.2328,0.5091,0.01,0.1,0.0001,0.0001
384.33,101.3,0.3451,0.5817,0.01,0.1,0.0001,0.0001
382.69,101.3,0.4588,0.6365,0.01,0.1,0.0001,0.0001
381.59,101.3,0.5724,0.6885,0.01,0.1,0.0001,0.0001
380.85,101.3,0.6834,0.7436,0.01,0.1,0.0001,0.0001
380.43,101.3,0.8069,0.8163,0.01,0.1,0.0001,0.0001
380.45,101.3,0.8565,0.8517,0.01,0.1,0.0001,0.0001
380.54,101.3,0.9014,0.8901,0.01,0.1,0.0001,0.0001
380.74,101.3,0.9439,0.9366,0.01,0.1,0.0001,0.0001
