"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
190.0,193,0.9795,0.9857,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,184,0.9058,0.9539,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,177,0.8334,0.9183,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,168,0.748,0.8779,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,157,0.6403,0.8101,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,148,0.5518,0.749,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,138,0.4601,0.6789,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,125,0.341,0.5655,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,110,0.2261,0.4093,+-0.1,+-1.0,+-0.0025,+-0.0025
190.0,101,0.1677,0.3001,+-0.1,+-1.0,+-0.0025,+-0.0025
