"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
423.58,0.503,1,,0.02,0.005,0.001,0.001
433.55,0.638,1,,0.02,0.005,0.001,0.001
443.51,0.808,1,,0.02,0.005,0.001,0.001
453.5,0.998,1,,0.02,0.005,0.001,0.001
463.43,1.233,1,,0.02,0.005,0.001,0.001
473.3,1.499,1,,0.02,0.005,0.001,0.001
483.16,1.809,1,,0.02,0.005,0.001,0.001
492.92,2.159,1,,0.02,0.005,0.001,0.001
502.6,2.559,1,,0.02,0.005,0.001,0.001
512.09,3.014,1,,0.02,0.005,0.001,0.001
521.49,3.519,1,,0.02,0.005,0.001,0.001
530.58,4.099,1,,0.02,0.005,0.001,0.001
532.01,4.223,1,,0.02,0.005,0.001,0.001
532.03,4.226,1,,0.02,0.005,0.001,0.001
