"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,46.5,0.0,0.0,+-0.02,+-0.007,,
308.15,46.088,0.0162,0.0067,+-0.02,+-0.007,,
308.15,45.279,0.0441,0.0193,+-0.02,+-0.007,,
308.15,44.418,0.0736,0.034,+-0.02,+-0.007,,
308.15,43.491,0.1043,0.051,+-0.02,+-0.007,,
308.15,43.541,0.1377,0.0719,+-0.02,+-0.007,,
308.15,41.718,0.1656,0.0915,+-0.02,+-0.007,,
308.15,40.799,0.1974,0.1166,+-0.02,+-0.007,,
308.15,39.915,0.2293,0.1451,+-0.02,+-0.007,,
308.15,38.507,0.283,0.2011,+-0.02,+-0.007,,
308.15,38.281,0.2937,0.2133,+-0.02,+-0.007,,
308.15,37.149,0.3485,0.2852,+-0.02,+-0.007,,
308.15,36.326,0.4113,0.3813,+-0.02,+-0.007,,
308.15,36.192,0.4755,0.4914,+-0.02,+-0.007,,
308.15,37.013,0.5459,0.6155,+-0.02,+-0.007,,
308.15,39.055,0.6194,0.7334,+-0.02,+-0.007,,
308.15,42.739,0.7043,0.8416,+-0.02,+-0.007,,
308.15,46.931,0.7834,0.9115,+-0.02,+-0.007,,
308.15,51.385,0.8627,0.9566,+-0.02,+-0.007,,
308.15,53.825,0.9055,0.974,+-0.02,+-0.007,,
308.15,55.355,0.9346,0.9832,+-0.02,+-0.007,,
308.15,55.641,0.9393,0.9848,+-0.02,+-0.007,,
308.15,57.054,0.9666,0.9922,+-0.02,+-0.007,,
308.15,58.779,1.0,1.0,+-0.02,+-0.007,,
