"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.7,2.55,0.0,0.0,0.2,0.068,,
303.7,26.67,0.3034,0.9298,0.2,0.068,,
303.7,30.5,0.3409,0.9415,0.2,0.068,,
303.7,38.8,0.4488,0.9623,0.2,0.068,,
303.7,45.5,0.5185,0.9714,0.2,0.068,,
303.7,48.6,0.5524,0.9778,0.2,0.068,,
303.7,49.7,0.5773,0.9793,0.2,0.068,,
303.7,54.2,0.622,0.9801,0.2,0.068,,
303.7,59.9,0.6813,0.9821,0.2,0.068,,
303.7,63.8,0.7252,0.9873,0.2,0.068,,
303.7,68.6,0.7718,0.9917,0.2,0.068,,
303.7,75.8,0.8673,0.9957,0.2,0.068,,
303.7,81.7,0.9481,0.9999,0.2,0.068,,
