"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
336.65,101.3,0.0,0.0,+-0.02,+-0.1,+-0.008,+-0.008
333.15,101.3,0.06,0.142,+-0.02,+-0.1,+-0.008,+-0.008
331.86,101.3,0.094,0.203,+-0.02,+-0.1,+-0.008,+-0.008
330.09,101.3,0.162,0.297,+-0.02,+-0.1,+-0.008,+-0.008
327.3,101.3,0.329,0.448,+-0.02,+-0.1,+-0.008,+-0.008
327.0,101.3,0.367,0.475,+-0.02,+-0.1,+-0.008,+-0.008
326.86,101.3,0.375,0.48,+-0.02,+-0.1,+-0.008,+-0.008
325.51,101.3,0.493,0.548,+-0.02,+-0.1,+-0.008,+-0.008
325.44,101.3,0.496,0.551,+-0.02,+-0.1,+-0.008,+-0.008
325.42,101.3,0.548,0.573,+-0.02,+-0.1,+-0.008,+-0.008
325.39,101.3,0.609,0.609,+-0.02,+-0.1,+-0.008,+-0.008
325.48,101.3,0.64,0.634,+-0.02,+-0.1,+-0.008,+-0.008
325.52,101.3,0.669,0.655,+-0.02,+-0.1,+-0.008,+-0.008
325.72,101.3,0.711,0.675,+-0.02,+-0.1,+-0.008,+-0.008
325.99,101.3,0.774,0.73,+-0.02,+-0.1,+-0.008,+-0.008
326.0,101.3,0.794,0.737,+-0.02,+-0.1,+-0.008,+-0.008
326.25,101.3,0.827,0.764,+-0.02,+-0.1,+-0.008,+-0.008
326.75,101.3,0.855,0.796,+-0.02,+-0.1,+-0.008,+-0.008
327.58,101.3,0.914,0.861,+-0.02,+-0.1,+-0.008,+-0.008
327.88,101.3,0.924,0.869,+-0.02,+-0.1,+-0.008,+-0.008
328.24,101.3,0.942,0.895,+-0.02,+-0.1,+-0.008,+-0.008
328.49,101.3,0.95,0.907,+-0.02,+-0.1,+-0.008,+-0.008
330.09,101.3,1.0,1.0,+-0.02,+-0.1,+-0.008,+-0.008
