"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
592.6,7.31,0.185,0.894,+-0.05,+- 0.14,,
592.6,13.17,0.349,0.938,+-0.05,+- 0.14,,
592.6,19.37,0.528,0.959,+-0.05,+- 0.14,,
592.6,25.92,0.711,0.969,+-0.05,+- 0.14,,
592.6,32.2,0.85,0.974,+-0.05,+- 0.14,,
592.6,38.06,0.956,0.985,+-0.05,+- 0.14,,
592.6,39.99,0.978,0.992,+-0.05,+- 0.14,,
