"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
355.48,101.3,0.0161,0.0299,0.01,0.1,0.0001,0.0001
354.7,101.3,0.0809,0.1113,0.01,0.1,0.0001,0.0001
354.02,101.3,0.1694,0.199,0.01,0.1,0.0001,0.0001
353.9,101.3,0.2216,0.24,0.01,0.1,0.0001,0.0001
353.78,101.3,0.2855,0.2869,0.01,0.1,0.0001,0.0001
353.88,101.3,0.3731,0.3408,0.01,0.1,0.0001,0.0001
354.31,101.3,0.493,0.3997,0.01,0.1,0.0001,0.0001
355.24,101.3,0.6293,0.4665,0.01,0.1,0.0001,0.0001
356.01,101.3,0.683,0.496,0.01,0.1,0.0001,0.0001
356.84,101.3,0.7488,0.5372,0.01,0.1,0.0001,0.0001
358.1,101.3,0.8083,0.5828,0.01,0.1,0.0001,0.0001
359.53,101.3,0.8522,0.6332,0.01,0.1,0.0001,0.0001
361.24,101.3,0.8922,0.6892,0.01,0.1,0.0001,0.0001
363.58,101.3,0.9328,0.7638,0.01,0.1,0.0001,0.0001
367.41,101.3,0.9777,0.9059,0.01,0.1,0.0001,0.0001
