"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
342.51,2.319,0.1967,,0.02,0.02,,
347.28,2.535,0.1967,,0.02,0.02,,
352.14,2.769,0.1967,,0.02,0.02,,
357.16,3.031,0.1967,,0.02,0.02,,
362.04,3.301,0.1967,,0.02,0.02,,
366.97,3.588,0.1967,,0.02,0.02,,
371.86,3.894,0.1967,,0.02,0.02,,
376.78,4.221,0.1967,,0.02,0.02,,
381.71,4.57,0.1967,,0.02,0.02,,
387.59,5.02,0.1967,,0.02,0.02,,
394.47,5.596,0.1967,,0.02,0.02,,
394.49,5.603,0.1967,,0.02,0.02,,
401.31,6.272,0.1967,,0.02,0.02,,
408.16,6.998,0.1967,,0.02,0.02,,
