"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.9,19.8,0.1091,0.9953,,,,
189.9,29.95,0.1629,0.9955,,,,
189.9,40.7,0.2162,0.9953,,,,
189.9,50.1,0.2575,0.9953,,,,
