"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
386.6,101.39,0.0726,0.1824,,,,
385.9,101.39,0.0901,0.216,,,,
385.4,101.39,0.1049,0.2405,,,,
384.4,101.39,0.1342,0.2876,,,,
383.9,101.39,0.1499,0.3098,,,,
383.3,101.39,0.1736,0.3428,,,,
382.6,101.39,0.1994,0.3747,,,,
382.1,101.39,0.2179,0.3969,,,,
381.5,101.39,0.2431,0.4255,,,,
381.0,101.39,0.2677,0.4532,,,,
380.3,101.39,0.2963,0.4827,,,,
379.8,101.39,0.3184,0.5053,,,,
379.3,101.39,0.3425,0.5275,,,,
378.8,101.39,0.3704,0.5502,,,,
378.3,101.39,0.3972,0.5721,,,,
377.7,101.39,0.4299,0.5984,,,,
377.4,101.39,0.45,0.6131,,,,
376.9,101.39,0.4825,0.6362,,,,
376.3,101.39,0.5222,0.6649,,,,
375.9,101.39,0.5518,0.6854,,,,
375.7,101.39,0.5609,0.6927,,,,
375.2,101.39,0.6034,0.7236,,,,
374.9,101.39,0.6269,0.7422,,,,
374.6,101.39,0.6498,0.7581,,,,
374.3,101.39,0.6771,0.7774,,,,
374.0,101.39,0.7056,0.7985,,,,
373.7,101.39,0.7352,0.8188,,,,
373.3,101.39,0.774,0.8586,,,,
373.0,101.39,0.8151,0.88782,,,,
372.7,101.39,0.8573,0.9073,,,,
