"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,0.751,0.0,,0.01,0.008,,
298.15,9.692,0.307,,0.01,0.008,,
298.15,11.158,0.3958,,0.01,0.008,,
298.15,11.811,0.4457,,0.01,0.008,,
298.15,12.021,0.4651,,0.01,0.008,,
298.15,12.624,0.5215,,0.01,0.008,,
298.15,13.11,0.5724,,0.01,0.008,,
298.15,13.464,0.6158,,0.01,0.008,,
298.15,13.56,0.6309,,0.01,0.008,,
298.15,13.776,0.657,,0.01,0.008,,
298.15,14.277,0.7264,,0.01,0.008,,
298.15,14.725,0.7925,,0.01,0.008,,
298.15,15.056,0.8378,,0.01,0.008,,
298.15,15.276,0.867,,0.01,0.008,,
298.15,15.601,0.9023,,0.01,0.008,,
298.15,16.687,1.0,,0.01,0.008,,
