"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-125.0,20.0,0.00618,0.986,+-0.1,+-0.1,1%,1%
-125.0,40.0,0.0122,0.991,+-0.1,+-0.1,1%,1%
-125.0,60.0,0.0156,0.994,+-0.1,+-0.1,1%,1%
-125.0,80.0,0.0221,0.995,+-0.1,+-0.1,1%,1%
