"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
328.211,472.82,0.05028,,,,,
328.211,466.78,0.08766,,,,,
328.211,451.11,0.1932,,,,,
328.211,424.78,0.3487,,,,,
328.211,388.79,0.4986,,,,,
328.211,341.5,0.63022,,,,,
328.211,294.79,0.71894,,,,,
328.211,233.35,0.80581,,,,,
328.211,130.43,0.91013,,,,,
