"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
37.7,0.958,0.0684,0.5488,,,,
37.7,1.0568,0.0739,0.5824,,,,
37.7,1.5966,0.1438,0.7092,,,,
37.7,2.3537,0.223,0.7877,,,,
37.7,2.6765,0.29,0.7884,,,,
37.7,2.8245,0.32,0.8342,,,,
37.7,2.874,0.3025,0.8236,,,,
37.7,3.4236,0.402,0.878,,,,
37.7,3.9615,0.4342,0.8746,,,,
37.7,4.9437,0.5826,0.8867,,,,
37.7,5.5791,0.6864,0.8946,,,,
37.7,5.9724,0.7536,0.9195,,,,
37.7,6.1923,0.7855,0.9157,,,,
37.7,7.1303,0.8708,0.9408,,,,
