"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
276.35,1.91,0.4475,,0.02,0.005,0.001,0.001
278.41,1.989,0.4475,,0.02,0.005,0.001,0.001
283.34,2.219,0.4475,,0.02,0.005,0.001,0.001
288.43,2.474,0.4475,,0.02,0.005,0.001,0.001
293.3,2.724,0.4475,,0.02,0.005,0.001,0.001
298.39,3.019,0.4475,,0.02,0.005,0.001,0.001
303.38,3.308,0.4475,,0.02,0.005,0.001,0.001
308.31,3.607,0.4475,,0.02,0.005,0.001,0.001
313.24,3.921,0.4475,,0.02,0.005,0.001,0.001
318.44,4.269,0.4475,,0.02,0.005,0.001,0.001
323.31,4.588,0.4475,,0.02,0.005,0.001,0.001
328.4,4.946,0.4475,,0.02,0.005,0.001,0.001
333.32,5.289,0.4475,,0.02,0.005,0.001,0.001
343.36,6.024,0.4475,,0.02,0.005,0.001,0.001
353.36,6.765,0.4475,,0.02,0.005,0.001,0.001
363.78,7.558,0.4475,,0.02,0.005,0.001,0.001
373.72,8.288,0.4475,,0.02,0.005,0.001,0.001
383.65,8.993,0.4475,,0.02,0.005,0.001,0.001
393.64,9.658,0.4475,,0.02,0.005,0.001,0.001
403.89,10.278,0.4475,,0.02,0.005,0.001,0.001
413.86,10.783,0.4475,,0.02,0.005,0.001,0.001
423.84,11.148,0.4475,,0.02,0.005,0.001,0.001
433.86,11.303,0.4475,,0.02,0.005,0.001,0.001
443.79,11.118,0.4475,,0.02,0.005,0.001,0.001
450.93,10.755,0.4475,,0.02,0.005,0.001,0.001
