"T, deg.C","P, psi",X,Y,T Err,P Err,X Err,Y Err
300,1290,0.003,0.018,,,,
300,1358,0.015,0.21,,,,
300,1690,0.095,0.222,,,,
300,1699,0.142,0.253,,,,
300,1753,0.195,0.267,,,,
300,1791,0.273,0.273,,,,
