"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,25.05,0.0,0.0,0.02,0.02,0.005,0.005
313.15,25.25,0.0079,0.0143,0.02,0.02,0.005,0.005
313.15,26.043,0.0468,0.0832,0.02,0.02,0.005,0.005
313.15,27.238,0.1118,0.1769,0.02,0.02,0.005,0.005
313.15,28.85,0.1974,0.2881,0.02,0.02,0.005,0.005
313.15,30.65,0.3133,0.4299,0.02,0.02,0.005,0.005
313.15,32.229,0.4058,0.5217,0.02,0.02,0.005,0.005
313.15,33.905,0.5233,0.6362,0.02,0.02,0.005,0.005
313.15,34.556,0.566,0.6722,0.02,0.02,0.005,0.005
313.15,35.708,0.6474,0.74,0.02,0.02,0.005,0.005
313.15,36.959,0.7339,0.8077,0.02,0.02,0.005,0.005
313.15,38.04,0.8194,0.8726,0.02,0.02,0.005,0.005
313.15,39.05,0.905,0.9339,0.02,0.02,0.005,0.005
313.15,39.84,0.9614,0.9729,0.02,0.02,0.005,0.005
313.15,40.159,0.9898,0.9923,0.02,0.02,0.005,0.005
313.15,40.2,1.0,1.0,0.02,0.02,0.005,0.005
