"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
127.47,8.66,0.13,0.184,,,,
126.54,8.66,0.185,0.245,,,,
126.16,8.66,0.233,0.292,,,,
125.6,8.66,0.303,0.34,,,,
125.31,8.66,0.374,0.372,,,,
125.13,8.66,0.46,0.457,,,,
125.2,8.66,0.525,0.498,,,,
125.39,8.66,0.555,0.518,,,,
126.04,8.66,0.627,0.577,,,,
126.17,8.66,0.657,0.6,,,,
126.52,8.66,0.686,0.616,,,,
127.62,8.66,0.762,0.681,,,,
