"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
65.0,3103,0.428,0.761,,,,
65.0,3254,0.45,0.771,,,,
65.0,3696,0.52,0.799,,,,
65.0,4606,0.65,0.839,,,,
65.0,5219,0.739,0.848,,,,
