"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-100,20.0,0.00865,0.921,+-0.1,+-0.1,15,1%
-100,40.0,0.0164,0.954,+-0.1,+-0.1,15,1%
-100,60.0,0.0281,0.964,+-0.1,+-0.1,15,1%
-100,80.0,0.0361,0.968,+-0.1,+-0.1,15,1%
