"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,37.221,0.0308,,+-0.02,+-0.1%,+-0.005,
303.15,36.58,0.0597,,+-0.02,+-0.1%,+-0.005,
303.15,35.649,0.1008,,+-0.02,+-0.1%,+-0.005,
303.15,34.525,0.1502,,+-0.02,+-0.1%,+-0.005,
303.15,33.397,0.1998,,+-0.02,+-0.1%,+-0.005,
303.15,32.269,0.2503,,+-0.02,+-0.1%,+-0.005,
303.15,31.172,0.3007,,+-0.02,+-0.1%,+-0.005,
303.15,30.16,0.3506,,+-0.02,+-0.1%,+-0.005,
303.15,29.248,0.4,,+-0.02,+-0.1%,+-0.005,
303.15,28.463,0.4504,,+-0.02,+-0.1%,+-0.005,
303.15,27.854,0.5,,+-0.02,+-0.1%,+-0.005,
303.15,27.804,0.5,,+-0.02,+-0.1%,+-0.005,
303.15,27.403,0.5499,,+-0.02,+-0.1%,+-0.005,
303.15,27.247,0.5999,,+-0.02,+-0.1%,+-0.005,
303.15,27.355,0.6497,,+-0.02,+-0.1%,+-0.005,
303.15,27.704,0.6996,,+-0.02,+-0.1%,+-0.005,
303.15,28.283,0.7496,,+-0.02,+-0.1%,+-0.005,
303.15,29.032,0.7993,,+-0.02,+-0.1%,+-0.005,
303.15,29.874,0.8493,,+-0.02,+-0.1%,+-0.005,
303.15,30.753,0.8986,,+-0.02,+-0.1%,+-0.005,
303.15,31.477,0.9392,,+-0.02,+-0.1%,+-0.005,
303.15,31.993,0.9695,,+-0.02,+-0.1%,+-0.005,
