"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.05,101.3,0.0211,0.2977,+-0.03,,+-0.002,+-0.002
336.35,101.3,0.0501,0.4851,+-0.03,,+-0.002,+-0.002
331.93,101.3,0.0896,0.589,+-0.03,,+-0.002,+-0.002
330.57,101.3,0.1105,0.6182,+-0.03,,+-0.002,+-0.002
329.29,101.3,0.1361,0.6473,+-0.03,,+-0.002,+-0.002
327.9,101.3,0.185,0.6754,+-0.03,,+-0.002,+-0.002
327.6,101.3,0.2113,0.6835,+-0.03,,+-0.002,+-0.002
327.21,101.3,0.2333,0.6906,+-0.03,,+-0.002,+-0.002
327.21,101.3,0.2404,0.6925,+-0.03,,+-0.002,+-0.002
326.76,101.3,0.2834,0.6998,+-0.03,,+-0.002,+-0.002
326.35,101.3,0.3367,0.7087,+-0.03,,+-0.002,+-0.002
326.01,101.3,0.3853,0.7147,+-0.03,,+-0.002,+-0.002
325.7,101.3,0.4569,0.7208,+-0.03,,+-0.002,+-0.002
325.6,101.3,0.5263,0.7251,+-0.03,,+-0.002,+-0.002
325.46,101.3,0.5328,0.7272,+-0.03,,+-0.002,+-0.002
325.42,101.3,0.5583,0.7289,+-0.03,,+-0.002,+-0.002
325.27,101.3,0.6175,0.732,+-0.03,,+-0.002,+-0.002
325.25,101.3,0.6773,0.7332,+-0.03,,+-0.002,+-0.002
325.23,101.3,0.7022,0.7333,+-0.03,,+-0.002,+-0.002
325.16,101.3,0.7536,0.7354,+-0.03,,+-0.002,+-0.002
325.28,101.3,0.7832,0.7422,+-0.03,,+-0.002,+-0.002
325.39,101.3,0.8286,0.761,+-0.03,,+-0.002,+-0.002
325.56,101.3,0.8468,0.7699,+-0.03,,+-0.002,+-0.002
325.59,101.3,0.8765,0.7806,+-0.03,,+-0.002,+-0.002
326.47,101.3,0.9273,0.8155,+-0.03,,+-0.002,+-0.002
327.27,101.3,0.9455,0.8448,+-0.03,,+-0.002,+-0.002
328.88,101.3,0.9777,0.9149,+-0.03,,+-0.002,+-0.002
