"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
113.83,101.3,0.0167,0.1005,+-0.02,,,
99.0,101.3,0.1672,0.4985,+-0.02,,,
95.71,101.3,0.3031,0.5956,+-0.02,,,
95.11,101.3,0.3921,0.6245,+-0.02,,,
94.7,101.3,0.4473,0.6489,+-0.02,,,
94.4,101.3,0.5531,0.6784,+-0.02,,,
94.3,101.3,0.6042,0.6855,+-0.02,,,
94.17,101.3,0.7002,0.7063,+-0.02,,,
94.2,101.3,0.7662,0.7297,+-0.02,,,
94.4,101.3,0.8104,0.7442,+-0.02,,,
95.4,101.3,0.9025,0.8076,+-0.02,,,
96.0,101.3,0.9362,0.8543,+-0.02,,,
