"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
150,100,0.014,0.925,,,,
150,150,0.022,0.947,,,,
150,200,0.03,0.957,,,,
150,400,0.06,0.977,,,,
150,600,0.09,0.98,,,,
150,800,0.118,0.98,,,,
150,1000,0.146,0.977,,,,
150,1500,0.213,0.974,,,,
150,2000,0.278,0.969,,,,
150,2500,0.34,0.963,,,,
150,3000,0.4,0.956,,,,
150,3500,0.455,0.95,,,,
150,4000,0.514,0.935,,,,
150,4200,0.538,0.923,,,,
150,4400,0.565,0.9,,,,
150,4600,0.603,0.865,,,,
150,4800,0.695,0.775,,,,
