"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0,16.2,0.0536,0.658,,,,
0,29.6,0.124,0.794,,,,
0,41.2,0.187,0.831,,,,
0,62.6,0.307,0.852,,,,
0,80.0,0.424,0.853,,,,
0,91.7,0.505,0.838,,,,
0,97.5,0.546,0.821,,,,
0,104.0,0.615,0.778,,,,
