"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,55.858,0.0,0.0,0.02,0.02,0.005,0.005
333.15,56.16,0.0074,0.0123,0.02,0.02,0.005,0.005
333.15,57.492,0.0465,0.0737,0.02,0.02,0.005,0.005
333.15,59.5,0.1068,0.1589,0.02,0.02,0.005,0.005
333.15,62.4,0.194,0.2736,0.02,0.02,0.005,0.005
333.15,65.115,0.28,0.3776,0.02,0.02,0.005,0.005
333.15,67.754,0.3879,0.4846,0.02,0.02,0.005,0.005
333.15,70.509,0.4727,0.5742,0.02,0.02,0.005,0.005
333.15,71.88,0.5234,0.6184,0.02,0.02,0.005,0.005
333.15,74.052,0.6095,0.6949,0.02,0.02,0.005,0.005
333.15,76.462,0.7067,0.7758,0.02,0.02,0.005,0.005
333.15,78.631,0.7966,0.8464,0.02,0.02,0.005,0.005
333.15,80.365,0.8736,0.9061,0.02,0.02,0.005,0.005
333.15,81.57,0.9262,0.9455,0.02,0.02,0.005,0.005
333.15,82.21,0.9554,0.9661,0.02,0.02,0.005,0.005
333.15,83.1,1.0,1.0,0.02,0.02,0.005,0.005
